# File: KEEI_use_all_KTOE.csv
# Title: State Energy Balance Table from KEEI
# Units: (KTOE)KiloTonne of Oil Equivalent
# Source: Connection with KEEI researcher
# Column types: cccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
Data_Status,State,MSN,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
2011F,JJ,CLRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,ELRC,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006,52.694006
2011F,JJ,GSRC,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689,5.70384129667689
2011F,JJ,HDRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,NCRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,RLRC,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517,94.62098868057517
2011F,JJ,RCRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,RPRC,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267,0.0259493561208267
2011F,JJ,CLAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,ELAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,GSAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,HDAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,NCAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,RLAI,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663,113.16585993640663
2011F,JJ,RCAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,RPAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,GSBG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,GSCG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,CLRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,ELRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,GSRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,HDRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,NCRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,RLRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,RCRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,RPRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,CLRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,ELRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,GSRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,HDRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,NCRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,RLRO,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362,389.2451712970362
2011F,JJ,RCRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,RPRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,CLSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,ELSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,GSSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,HDSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,NCSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,RLSH,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804,8.435218829093804
2011F,JJ,RCSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JJ,RPSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JN,BMCC,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344,20.42837488896344
2011F,JN,CLCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JN,ELCC,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193,522.172757591193
2011F,JN,GSCC,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304,52.835173759487304
2011F,JN,HDCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JN,NCCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JN,RLCC,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555,135.18931631800555
2011F,JN,RCCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JN,RPCC,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519,13.99734431637519
2011F,JN,ELIS,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869,-4109.485879917869
2011F,JN,BMEI,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134,4.608329391909134
2011F,JN,CLEI,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54,1436.54
2011F,JN,GSEI,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174,1968.7433933299174
2011F,JN,RLEI,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324,94.08050406200324
2011F,JN,GTEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011F,JN,HDEG,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445,26.445
2011F,JN,NCEG,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855,10856.855
2011F,JN,SLEG,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173,85.97973753672173
2011F,JN,WNEG,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434,2.6008700788006434
2011F,JN,BMIC,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181,1305.62189100181
